subId,roundId,group,isTestGame,successInStatic,gameNumber,gameInterval,previousIntervalChange,pressesToSuccess,duration
S10,12,1,0,0,218,381.56173211,4.44444444,17,4750
S10,12,1,0,0,219,387.33950989,5.77777778,6,8935
S10,12,1,0,1,220,394.45062100,7.11111111,0,11201
S10,13,1,1,1,221,450.00000000,7.11111111,0,10628
S10,13,1,1,1,222,430.00000000,7.11111111,0,10692
S10,13,1,1,0,223,410.00000000,7.11111111,8,7577
S10,13,1,1,0,224,390.00000000,7.11111111,3,10334
S10,13,1,1,1,225,370.00000000,7.11111111,0,10707
S10,13,1,1,0,226,350.00000000,7.11111111,23,3262
S10,13,1,1,1,227,330.00000000,7.11111111,0,10975
S10,13,1,1,0,228,310.00000000,7.11111111,30,1497
S10,13,1,1,0,229,290.00000000,7.11111111,20,4981
S10,13,1,1,0,230,270.00000000,7.11111111,34,1881
S10,13,1,1,0,231,250.00000000,7.11111111,35,2404
S11,1,2,1,0,1,450.00000000,0.00000000,21,1699
S11,1,2,1,0,2,430.00000000,0.00000000,21,5312
S11,1,2,1,1,3,410.00000000,0.00000000,0,10483
S11,1,2,1,1,4,390.00000000,0.00000000,0,10872
S11,1,2,1,1,5,370.00000000,0.00000000,0,10592
S11,1,2,1,0,6,350.00000000,0.00000000,23,2716
S11,1,2,1,0,7,330.00000000,0.00000000,5,9182
S11,1,2,1,0,8,310.00000000,0.00000000,12,7809
S11,1,2,1,1,9,290.00000000,0.00000000,0,10684
S11,1,2,1,0,10,270.00000000,0.00000000,33,2514
S11,1,2,1,0,11,250.00000000,0.00000000,37,1859
S11,2,2,0,1,12,400.00000000,0.00000000,0,10593
S11,2,2,0,1,13,350.00000000,-50.00000000,0,10751
S11,2,2,0,0,14,312.50000000,-37.50000000,22,4329
S11,2,2,0,0,15,312.50000000,0.00000000,20,5404
S11,2,2,0,1,16,325.00000000,12.50000000,0,10697
S11,2,2,0,0,17,323.00000000,-2.00000000,21,4175
S11,2,2,0,0,18,329.94444444,6.94444444,13,6874
S11,2,2,0,1,19,342.18934240,12.24489796,0,10535
S11,2,2,0,1,20,345.31434240,3.12500000,0,10587
S11,2,2,0,1,21,342.22792265,-3.08641975,0,10481
S11,2,2,0,1,22,334.72792265,-7.50000000,0,10544
S11,2,2,0,1,23,323.98412100,-10.74380165,0,10513
S11,2,2,0,1,24,310.78967655,-13.19444444,0,10783
S11,2,2,0,0,25,295.70091916,-15.08875740,16,5868
S11,2,2,0,0,26,286.26214365,-9.43877551,13,6786
S11,2,2,0,0,27,281.37325476,-4.88888889,11,7918
S11,3,2,0,0,28,280.48436587,-0.88888889,11,7839
